interaction_id,user_id,content_id,event,score,completion_rate,quiz_score,timestamp
I02144,U0251,C065,quiz_passed,0.886,1.0,0.847,2026-02-26T14:00:00
I02145,U0251,C016,completed,0.514,1.0,,2026-02-26T16:00:00
I02146,U0251,C002,quiz_passed,0.825,1.0,0.832,2026-02-26T18:00:00
I02147,U0251,C044,quiz_passed,0.79,1.0,0.722,2026-02-26T20:00:00
I02148,U0251,C091,quiz_passed,0.821,1.0,0.829,2026-02-26T22:00:00
I02149,U0251,C010,quiz_passed,0.883,1.0,0.767,2026-02-27T00:00:00
I02150,U0251,C047,quiz_passed,0.856,1.0,0.853,2026-02-27T02:00:00
I02151,U0252,C082,completed,0.499,1.0,,2026-02-27T04:00:00
I02152,U0252,C091,completed,0.857,1.0,0.699,2026-02-27T06:00:00
I02153,U0252,C090,completed,0.678,1.0,0.448,2026-02-27T08:00:00
I02154,U0252,C030,completed,0.468,1.0,,2026-02-27T10:00:00
I02155,U0253,C054,viewed,0.455,0.43,0.317,2026-02-27T12:00:00
I02156,U0253,C001,completed,0.488,1.0,,2026-02-27T14:00:00
I02157,U0253,C050,disliked,0.289,0.12,0.447,2026-02-27T16:00:00
I02158,U0253,C049,quiz_passed,0.813,1.0,0.623,2026-02-27T18:00:00
I02159,U0254,C091,completed,0.806,1.0,0.761,2026-02-27T20:00:00
I02160,U0254,C090,quiz_passed,0.764,1.0,0.63,2026-02-27T22:00:00
I02161,U0254,C044,completed,0.464,1.0,,2026-02-28T00:00:00
I02162,U0254,C071,completed,0.499,1.0,,2026-02-28T02:00:00
I02163,U0254,C010,viewed,0.3,0.44,,2026-02-28T04:00:00
I02164,U0255,C029,completed,0.507,1.0,,2026-02-28T06:00:00
I02165,U0255,C099,completed,0.81,1.0,0.752,2026-02-28T08:00:00
I02166,U0255,C003,completed,0.528,1.0,,2026-02-28T10:00:00
I02167,U0255,C046,viewed,0.159,0.094,,2026-02-28T12:00:00
I02168,U0255,C044,quiz_passed,0.807,1.0,0.792,2026-02-28T14:00:00
I02169,U0255,C075,viewed,0.224,0.006,,2026-02-28T16:00:00
I02170,U0255,C025,completed,0.505,1.0,,2026-02-28T18:00:00
I02171,U0255,C071,completed,0.578,1.0,,2026-02-28T20:00:00
I02172,U0255,C074,viewed,0.632,0.65,0.523,2026-02-28T22:00:00
I02173,U0255,C001,completed,0.851,1.0,0.816,2026-03-01T00:00:00
I02174,U0255,C005,completed,0.482,1.0,,2026-03-01T02:00:00
I02175,U0255,C074,quiz_passed,0.777,1.0,0.743,2026-03-01T04:00:00
I02176,U0255,C091,completed,0.866,1.0,0.87,2026-03-01T06:00:00
I02177,U0255,C072,completed,0.546,1.0,,2026-03-01T08:00:00
I02178,U0255,C008,completed,0.521,1.0,,2026-03-01T10:00:00
I02179,U0256,C035,quiz_passed,0.784,1.0,0.649,2026-03-01T12:00:00
I02180,U0256,C092,viewed,0.271,0.07,,2026-03-01T14:00:00
I02181,U0256,C003,completed,0.734,1.0,0.607,2026-03-01T16:00:00
I02182,U0256,C053,completed,0.793,1.0,0.677,2026-03-01T18:00:00
I02183,U0256,C074,completed,0.745,1.0,0.554,2026-03-01T20:00:00
I02184,U0256,C010,viewed,0.242,0.053,,2026-03-01T22:00:00
I02185,U0256,C095,viewed,0.221,0.35,,2026-03-02T00:00:00
I02186,U0256,C002,completed,0.558,1.0,,2026-03-02T02:00:00
I02187,U0257,C016,viewed,0.179,0.094,,2026-03-02T04:00:00
I02188,U0257,C066,quiz_passed,0.882,1.0,0.845,2026-03-02T06:00:00
I02189,U0257,C098,quiz_passed,0.779,1.0,0.753,2026-03-02T08:00:00
I02190,U0257,C072,quiz_passed,0.843,1.0,0.865,2026-03-02T10:00:00
I02191,U0258,C047,viewed,0.117,0.049,,2026-03-02T12:00:00
I02192,U0258,C061,viewed,0.292,0.094,,2026-03-02T14:00:00
I02193,U0258,C092,viewed,0.445,0.48,0.365,2026-03-02T16:00:00
I02194,U0258,C096,viewed,0.213,0.023,,2026-03-02T18:00:00
I02195,U0258,C003,completed,0.837,1.0,0.661,2026-03-02T20:00:00
I02196,U0258,C011,completed,0.795,1.0,0.683,2026-03-02T22:00:00
I02197,U0258,C006,disliked,0.252,0.19,,2026-03-03T00:00:00
I02198,U0258,C053,completed,0.552,1.0,,2026-03-03T02:00:00
I02199,U0258,C015,completed,0.763,1.0,0.573,2026-03-03T04:00:00
I02200,U0258,C061,quiz_passed,0.844,1.0,0.688,2026-03-03T06:00:00
I02201,U0258,C025,quiz_passed,0.771,1.0,0.694,2026-03-03T08:00:00
I02202,U0258,C006,quiz_passed,0.719,1.0,0.635,2026-03-03T10:00:00
I02203,U0258,C092,quiz_passed,0.824,1.0,0.629,2026-03-03T12:00:00
I02204,U0259,C073,completed,0.788,1.0,0.781,2026-03-03T14:00:00
I02205,U0259,C076,completed,0.483,1.0,,2026-03-03T16:00:00
I02206,U0259,C013,quiz_passed,0.751,1.0,0.698,2026-03-03T18:00:00
I02207,U0259,C011,quiz_passed,0.865,1.0,0.803,2026-03-03T20:00:00
I02208,U0259,C081,completed,0.812,1.0,0.585,2026-03-03T22:00:00
I02209,U0259,C082,completed,0.868,1.0,0.8,2026-03-04T00:00:00
I02210,U0259,C043,completed,0.807,1.0,0.71,2026-03-04T02:00:00
I02211,U0260,C016,quiz_passed,0.746,1.0,0.616,2026-03-04T04:00:00
I02212,U0260,C045,completed,0.525,1.0,,2026-03-04T06:00:00
I02213,U0260,C067,viewed,0.332,0.32,0.318,2026-03-04T08:00:00
I02214,U0260,C046,viewed,0.301,0.41,0.183,2026-03-04T10:00:00
I02215,U0260,C006,disliked,0.231,0.14,,2026-03-04T12:00:00
I02216,U0260,C044,viewed,0.361,0.52,,2026-03-04T14:00:00
I02217,U0260,C043,completed,0.483,1.0,,2026-03-04T16:00:00
I02218,U0260,C046,viewed,0.2,0.083,,2026-03-04T18:00:00
I02219,U0260,C042,quiz_passed,0.817,1.0,0.63,2026-03-04T20:00:00
I02220,U0260,C075,completed,0.551,1.0,,2026-03-04T22:00:00
I02221,U0261,C066,completed,0.544,1.0,,2026-03-05T00:00:00
I02222,U0261,C028,viewed,0.205,0.075,,2026-03-05T02:00:00
I02223,U0261,C042,completed,0.469,1.0,,2026-03-05T04:00:00
I02224,U0261,C098,viewed,0.483,0.48,0.354,2026-03-05T06:00:00
I02225,U0262,C099,viewed,0.158,0.054,,2026-03-05T08:00:00
I02226,U0262,C016,quiz_passed,0.742,1.0,0.694,2026-03-05T10:00:00
I02227,U0262,C005,disliked,0.322,0.18,0.244,2026-03-05T12:00:00
I02228,U0262,C091,viewed,0.605,0.65,0.431,2026-03-05T14:00:00
I02229,U0262,C029,completed,0.548,1.0,,2026-03-05T16:00:00
I02230,U0262,C002,viewed,0.531,0.57,0.407,2026-03-05T18:00:00
I02231,U0262,C090,completed,0.523,1.0,,2026-03-05T20:00:00
I02232,U0262,C048,completed,0.742,1.0,0.697,2026-03-05T22:00:00
I02233,U0263,C043,completed,0.482,1.0,,2026-03-06T00:00:00
I02234,U0263,C030,viewed,0.249,0.002,,2026-03-06T02:00:00
I02235,U0263,C045,completed,0.535,1.0,,2026-03-06T04:00:00
I02236,U0263,C050,completed,0.483,1.0,,2026-03-06T06:00:00
I02237,U0263,C044,disliked,0.466,0.16,0.557,2026-03-06T08:00:00
I02238,U0263,C054,quiz_passed,0.807,1.0,0.833,2026-03-06T10:00:00
I02239,U0263,C082,completed,0.469,1.0,,2026-03-06T12:00:00
I02240,U0263,C066,quiz_passed,0.836,1.0,0.87,2026-03-06T14:00:00
I02241,U0264,C095,quiz_passed,0.793,1.0,0.742,2026-03-06T16:00:00
I02242,U0264,C053,quiz_passed,0.822,1.0,0.856,2026-03-06T18:00:00
I02243,U0264,C051,completed,0.899,1.0,0.882,2026-03-06T20:00:00
I02244,U0264,C073,completed,0.496,1.0,,2026-03-06T22:00:00
I02245,U0264,C005,quiz_passed,0.826,1.0,0.713,2026-03-07T00:00:00
I02246,U0264,C072,completed,0.495,1.0,,2026-03-07T02:00:00
I02247,U0264,C028,quiz_passed,0.871,1.0,0.835,2026-03-07T04:00:00
I02248,U0264,C042,completed,0.468,1.0,,2026-03-07T06:00:00
I02249,U0264,C028,quiz_passed,0.919,1.0,0.873,2026-03-07T08:00:00
I02250,U0264,C001,completed,0.475,1.0,,2026-03-07T10:00:00
I02251,U0264,C013,completed,0.553,1.0,,2026-03-07T12:00:00
I02252,U0264,C090,viewed,0.599,0.48,0.596,2026-03-07T14:00:00
I02253,U0264,C046,completed,0.748,1.0,0.57,2026-03-07T16:00:00
I02254,U0265,C098,disliked,0.397,0.12,0.571,2026-03-07T18:00:00
I02255,U0265,C096,quiz_passed,0.833,1.0,0.718,2026-03-07T20:00:00
I02256,U0265,C099,quiz_passed,0.779,1.0,0.743,2026-03-07T22:00:00
I02257,U0265,C051,quiz_passed,0.8,1.0,0.849,2026-03-08T00:00:00
I02258,U0265,C075,viewed,0.217,0.066,,2026-03-08T02:00:00
I02259,U0265,C088,completed,0.551,1.0,,2026-03-08T04:00:00
I02260,U0265,C046,viewed,0.163,0.069,,2026-03-08T06:00:00
I02261,U0265,C057,quiz_passed,0.867,1.0,0.858,2026-03-08T08:00:00
I02262,U0265,C082,quiz_passed,0.822,1.0,0.832,2026-03-08T10:00:00
I02263,U0265,C002,completed,0.568,1.0,,2026-03-08T12:00:00
I02264,U0265,C057,completed,0.561,1.0,,2026-03-08T14:00:00
I02265,U0265,C064,quiz_passed,0.903,1.0,0.876,2026-03-08T16:00:00
I02266,U0266,C091,completed,0.537,1.0,,2026-03-08T18:00:00
I02267,U0266,C002,completed,0.558,1.0,,2026-03-08T20:00:00
I02268,U0266,C046,viewed,0.258,0.21,,2026-03-08T22:00:00
I02269,U0266,C002,viewed,0.261,0.061,,2026-03-09T00:00:00
I02270,U0266,C005,completed,0.509,1.0,,2026-03-09T02:00:00
I02271,U0266,C010,quiz_passed,0.784,1.0,0.683,2026-03-09T04:00:00
I02272,U0266,C098,completed,0.793,1.0,0.563,2026-03-09T06:00:00
I02273,U0266,C095,completed,0.52,1.0,,2026-03-09T08:00:00
I02274,U0266,C029,completed,0.507,1.0,,2026-03-09T10:00:00
I02275,U0266,C011,completed,0.878,1.0,0.805,2026-03-09T12:00:00
I02276,U0266,C046,viewed,0.114,0.042,,2026-03-09T14:00:00
I02277,U0266,C076,completed,0.558,1.0,,2026-03-09T16:00:00
I02278,U0266,C025,quiz_passed,0.795,1.0,0.792,2026-03-09T18:00:00
I02279,U0266,C045,viewed,0.268,0.015,,2026-03-09T20:00:00
I02280,U0267,C096,viewed,0.371,0.36,0.346,2026-03-09T22:00:00
I02281,U0267,C028,completed,0.567,1.0,,2026-03-10T00:00:00
I02282,U0268,C054,completed,0.756,1.0,0.672,2026-03-10T02:00:00
I02283,U0268,C095,completed,0.537,1.0,,2026-03-10T04:00:00
I02284,U0268,C095,completed,0.473,1.0,,2026-03-10T06:00:00
I02285,U0269,C065,completed,0.514,1.0,,2026-03-10T08:00:00
I02286,U0269,C050,quiz_passed,0.881,1.0,0.886,2026-03-10T10:00:00
I02287,U0269,C046,completed,0.734,1.0,0.635,2026-03-10T12:00:00
I02288,U0269,C061,completed,0.579,1.0,,2026-03-10T14:00:00
I02289,U0269,C046,completed,0.697,1.0,0.577,2026-03-10T16:00:00
I02290,U0269,C092,completed,0.575,1.0,,2026-03-10T18:00:00
I02291,U0269,C013,disliked,0.407,0.06,0.513,2026-03-10T20:00:00
I02292,U0269,C006,completed,0.544,1.0,,2026-03-10T22:00:00
I02293,U0270,C042,quiz_passed,0.748,1.0,0.664,2026-03-11T00:00:00
I02294,U0270,C017,completed,0.779,1.0,0.688,2026-03-11T02:00:00
I02295,U0271,C042,viewed,0.171,0.026,,2026-03-11T04:00:00
I02296,U0271,C095,viewed,0.194,0.065,,2026-03-11T06:00:00
I02297,U0272,C029,viewed,0.418,0.64,,2026-03-11T08:00:00
I02298,U0272,C047,quiz_passed,0.759,1.0,0.687,2026-03-11T10:00:00
I02299,U0272,C016,quiz_passed,0.835,1.0,0.667,2026-03-11T12:00:00
I02300,U0273,C058,quiz_passed,0.807,1.0,0.845,2026-03-11T14:00:00
I02301,U0273,C095,completed,0.537,1.0,,2026-03-11T16:00:00
I02302,U0273,C099,completed,0.801,1.0,0.712,2026-03-11T18:00:00
I02303,U0273,C015,completed,0.531,1.0,,2026-03-11T20:00:00
I02304,U0274,C058,disliked,0.212,0.18,,2026-03-11T22:00:00
I02305,U0274,C092,disliked,0.111,0.05,,2026-03-12T00:00:00
I02306,U0274,C001,viewed,0.286,0.024,,2026-03-12T02:00:00
I02307,U0274,C076,completed,0.489,1.0,,2026-03-12T04:00:00
I02308,U0274,C081,viewed,0.116,0.091,,2026-03-12T06:00:00
I02309,U0274,C095,viewed,0.403,0.42,0.225,2026-03-12T08:00:00
I02310,U0274,C071,viewed,0.193,0.015,,2026-03-12T10:00:00
I02311,U0274,C006,disliked,0.082,0.01,,2026-03-12T12:00:00
I02312,U0274,C081,viewed,0.129,0.019,,2026-03-12T14:00:00
I02313,U0274,C091,quiz_passed,0.804,1.0,0.673,2026-03-12T16:00:00
I02314,U0274,C002,completed,0.717,1.0,0.605,2026-03-12T18:00:00
I02315,U0274,C009,completed,0.813,1.0,0.588,2026-03-12T20:00:00
I02316,U0274,C095,completed,0.492,1.0,,2026-03-12T22:00:00
I02317,U0274,C063,completed,0.56,1.0,,2026-03-13T00:00:00
I02318,U0275,C016,quiz_passed,0.851,1.0,0.731,2026-03-13T02:00:00
I02319,U0275,C082,completed,0.544,1.0,,2026-03-13T04:00:00
I02320,U0275,C051,viewed,0.545,0.52,0.575,2026-03-13T06:00:00
I02321,U0275,C074,viewed,0.205,0.064,,2026-03-13T08:00:00
I02322,U0276,C082,quiz_passed,0.766,1.0,0.74,2026-03-13T10:00:00
I02323,U0276,C096,completed,0.56,1.0,,2026-03-13T12:00:00
I02324,U0276,C061,completed,0.833,1.0,0.779,2026-03-13T14:00:00
I02325,U0277,C095,viewed,0.163,0.088,,2026-03-13T16:00:00
I02326,U0277,C091,completed,0.481,1.0,,2026-03-13T18:00:00
I02327,U0277,C051,viewed,0.258,0.21,,2026-03-13T20:00:00
I02328,U0277,C044,completed,0.547,1.0,,2026-03-13T22:00:00
I02329,U0277,C095,disliked,0.298,0.12,0.385,2026-03-14T00:00:00
I02330,U0277,C054,quiz_passed,0.85,1.0,0.796,2026-03-14T02:00:00
I02331,U0278,C096,viewed,0.404,0.54,0.208,2026-03-14T04:00:00
I02332,U0278,C002,quiz_passed,0.733,1.0,0.61,2026-03-14T06:00:00
I02333,U0278,C051,viewed,0.208,0.007,,2026-03-14T08:00:00
I02334,U0278,C062,viewed,0.544,0.52,0.42,2026-03-14T10:00:00
I02335,U0278,C003,completed,0.522,1.0,,2026-03-14T12:00:00
I02336,U0278,C062,completed,0.542,1.0,,2026-03-14T14:00:00
I02337,U0278,C053,quiz_passed,0.814,1.0,0.64,2026-03-14T16:00:00
I02338,U0278,C018,viewed,0.133,0.086,,2026-03-14T18:00:00
I02339,U0278,C095,viewed,0.359,0.2,0.302,2026-03-14T20:00:00
I02340,U0278,C042,completed,0.755,1.0,0.616,2026-03-14T22:00:00
I02341,U0278,C064,disliked,0.394,0.19,0.413,2026-03-15T00:00:00
I02342,U0279,C003,quiz_passed,0.858,1.0,0.777,2026-03-15T02:00:00
I02343,U0279,C075,quiz_passed,0.797,1.0,0.674,2026-03-15T04:00:00
I02344,U0279,C043,completed,0.546,1.0,,2026-03-15T06:00:00
I02345,U0279,C003,completed,0.505,1.0,,2026-03-15T08:00:00
I02346,U0279,C016,completed,0.547,1.0,,2026-03-15T10:00:00
I02347,U0279,C035,disliked,0.132,0.03,,2026-03-15T12:00:00
I02348,U0279,C016,viewed,0.47,0.32,0.566,2026-03-15T14:00:00
I02349,U0279,C001,completed,0.572,1.0,,2026-03-15T16:00:00
I02350,U0279,C001,quiz_passed,0.85,1.0,0.767,2026-03-15T18:00:00
I02351,U0279,C005,disliked,0.33,0.02,0.38,2026-03-15T20:00:00
I02352,U0280,C008,viewed,0.4,0.37,0.443,2026-03-15T22:00:00
I02353,U0280,C018,completed,0.471,1.0,,2026-03-16T00:00:00
I02354,U0280,C099,viewed,0.239,0.059,,2026-03-16T02:00:00
I02355,U0280,C001,completed,0.525,1.0,,2026-03-16T04:00:00
I02356,U0280,C048,quiz_passed,0.84,1.0,0.676,2026-03-16T06:00:00
I02357,U0280,C071,completed,0.846,1.0,0.689,2026-03-16T08:00:00
I02358,U0280,C091,viewed,0.257,0.008,,2026-03-16T10:00:00
I02359,U0281,C067,completed,0.574,1.0,,2026-03-16T12:00:00
I02360,U0281,C001,completed,0.524,1.0,,2026-03-16T14:00:00
I02361,U0281,C061,completed,0.523,1.0,,2026-03-16T16:00:00
I02362,U0281,C016,quiz_passed,0.805,1.0,0.84,2026-03-16T18:00:00
I02363,U0281,C006,quiz_passed,0.82,1.0,0.884,2026-03-16T20:00:00
I02364,U0281,C043,quiz_passed,0.803,1.0,0.849,2026-03-16T22:00:00
I02365,U0281,C046,quiz_passed,0.773,1.0,0.677,2026-03-17T00:00:00
I02366,U0281,C050,completed,0.912,1.0,0.881,2026-03-17T02:00:00
I02367,U0281,C028,completed,0.489,1.0,,2026-03-17T04:00:00
I02368,U0281,C017,quiz_passed,0.375,0.16,0.615,2026-03-17T06:00:00
I02369,U0282,C029,completed,0.477,1.0,,2026-03-17T08:00:00
I02370,U0282,C067,viewed,0.265,0.029,,2026-03-17T10:00:00
I02371,U0282,C096,viewed,0.115,0.037,,2026-03-17T12:00:00
I02372,U0282,C064,completed,0.547,1.0,,2026-03-17T14:00:00
I02373,U0282,C099,completed,0.466,1.0,,2026-03-17T16:00:00
I02374,U0283,C002,viewed,0.17,0.095,,2026-03-17T18:00:00
I02375,U0283,C095,viewed,0.46,0.57,0.227,2026-03-17T20:00:00
I02376,U0284,C065,viewed,0.191,0.072,,2026-03-17T22:00:00
I02377,U0284,C053,viewed,0.16,0.072,,2026-03-18T00:00:00
I02378,U0284,C095,completed,0.561,1.0,,2026-03-18T02:00:00
I02379,U0284,C063,viewed,0.285,0.5,,2026-03-18T04:00:00
I02380,U0284,C043,completed,0.771,1.0,0.583,2026-03-18T06:00:00
I02381,U0284,C043,quiz_passed,0.823,1.0,0.63,2026-03-18T08:00:00
I02382,U0284,C015,completed,0.542,1.0,,2026-03-18T10:00:00
I02383,U0284,C090,completed,0.694,1.0,0.522,2026-03-18T12:00:00
I02384,U0284,C002,completed,0.753,1.0,0.592,2026-03-18T14:00:00
I02385,U0284,C010,viewed,0.312,0.21,0.26,2026-03-18T16:00:00
I02386,U0285,C065,quiz_passed,0.858,1.0,0.823,2026-03-18T18:00:00
I02387,U0285,C065,quiz_passed,0.444,0.25,0.618,2026-03-18T20:00:00
I02388,U0285,C095,completed,0.47,1.0,,2026-03-18T22:00:00
I02389,U0286,C095,viewed,0.288,0.038,,2026-03-19T00:00:00
I02390,U0286,C095,completed,0.495,1.0,,2026-03-19T02:00:00
I02391,U0286,C095,completed,0.522,1.0,,2026-03-19T04:00:00
I02392,U0286,C042,viewed,0.105,0.08,,2026-03-19T06:00:00
I02393,U0286,C096,quiz_passed,0.736,1.0,0.675,2026-03-19T08:00:00
I02394,U0287,C092,completed,0.569,1.0,,2026-03-19T10:00:00
I02395,U0287,C064,viewed,0.528,0.61,0.409,2026-03-19T12:00:00
I02396,U0287,C091,completed,0.794,1.0,0.687,2026-03-19T14:00:00
I02397,U0287,C064,quiz_passed,0.785,1.0,0.608,2026-03-19T16:00:00
I02398,U0287,C067,viewed,0.203,0.054,,2026-03-19T18:00:00
I02399,U0287,C074,viewed,0.213,0.04,,2026-03-19T20:00:00
I02400,U0287,C064,disliked,0.227,0.12,,2026-03-19T22:00:00
I02401,U0287,C045,viewed,0.287,0.55,,2026-03-20T00:00:00
I02402,U0287,C044,completed,0.642,1.0,0.448,2026-03-20T02:00:00
I02403,U0287,C061,completed,0.51,1.0,,2026-03-20T04:00:00
I02404,U0287,C076,quiz_passed,0.732,1.0,0.604,2026-03-20T06:00:00
I02405,U0287,C054,completed,0.553,1.0,,2026-03-20T08:00:00
I02406,U0288,C001,quiz_passed,0.92,1.0,0.868,2026-03-20T10:00:00
I02407,U0288,C046,quiz_passed,0.725,1.0,0.639,2026-03-20T12:00:00
I02408,U0288,C061,completed,0.521,1.0,,2026-03-20T14:00:00
I02409,U0288,C013,quiz_passed,0.793,1.0,0.763,2026-03-20T16:00:00
I02410,U0288,C067,completed,0.54,1.0,,2026-03-20T18:00:00
I02411,U0289,C098,viewed,0.249,0.052,,2026-03-20T20:00:00
I02412,U0289,C098,quiz_passed,0.78,1.0,0.664,2026-03-20T22:00:00
I02413,U0289,C098,completed,0.774,1.0,0.668,2026-03-21T00:00:00
I02414,U0289,C099,quiz_passed,0.787,1.0,0.632,2026-03-21T02:00:00
I02415,U0289,C001,completed,0.564,1.0,,2026-03-21T04:00:00
I02416,U0289,C002,viewed,0.41,0.68,,2026-03-21T06:00:00
I02417,U0289,C025,quiz_passed,0.754,1.0,0.711,2026-03-21T08:00:00
I02418,U0289,C075,viewed,0.346,0.43,,2026-03-21T10:00:00
I02419,U0290,C057,quiz_passed,0.8,1.0,0.639,2026-03-21T12:00:00
I02420,U0290,C076,disliked,0.403,0.16,0.413,2026-03-21T14:00:00
I02421,U0291,C096,completed,0.686,1.0,0.539,2026-03-21T16:00:00
I02422,U0291,C016,completed,0.552,1.0,,2026-03-21T18:00:00
I02423,U0291,C048,viewed,0.157,0.043,,2026-03-21T20:00:00
I02424,U0292,C099,viewed,0.158,0.052,,2026-03-21T22:00:00
I02425,U0292,C095,viewed,0.341,0.31,0.281,2026-03-22T00:00:00
I02426,U0292,C097,completed,0.745,1.0,0.59,2026-03-22T02:00:00
I02427,U0292,C099,completed,0.768,1.0,0.501,2026-03-22T04:00:00
I02428,U0292,C043,viewed,0.257,0.035,,2026-03-22T06:00:00
I02429,U0292,C099,completed,0.665,1.0,0.407,2026-03-22T08:00:00
I02430,U0292,C053,completed,0.533,1.0,,2026-03-22T10:00:00
I02431,U0292,C067,viewed,0.26,0.061,,2026-03-22T12:00:00
I02432,U0292,C096,completed,0.679,1.0,0.418,2026-03-22T14:00:00
I02433,U0292,C018,completed,0.479,1.0,,2026-03-22T16:00:00
I02434,U0292,C002,completed,0.506,1.0,,2026-03-22T18:00:00
I02435,U0293,C018,completed,0.474,1.0,,2026-03-22T20:00:00
I02436,U0293,C088,disliked,0.377,0.06,0.466,2026-03-22T22:00:00
I02437,U0293,C061,completed,0.506,1.0,,2026-03-23T00:00:00
I02438,U0293,C016,quiz_passed,0.823,1.0,0.721,2026-03-23T02:00:00
I02439,U0293,C046,viewed,0.283,0.54,,2026-03-23T04:00:00
I02440,U0293,C043,completed,0.841,1.0,0.78,2026-03-23T06:00:00
I02441,U0293,C053,disliked,0.385,0.03,0.539,2026-03-23T08:00:00
I02442,U0293,C074,completed,0.563,1.0,,2026-03-23T10:00:00
I02443,U0293,C006,completed,0.543,1.0,,2026-03-23T12:00:00
I02444,U0294,C054,completed,0.866,1.0,0.732,2026-03-23T14:00:00
I02445,U0294,C042,completed,0.549,1.0,,2026-03-23T16:00:00
I02446,U0294,C025,quiz_passed,0.805,1.0,0.779,2026-03-23T18:00:00
I02447,U0294,C049,viewed,0.256,0.048,,2026-03-23T20:00:00
I02448,U0294,C035,viewed,0.1,0.072,,2026-03-23T22:00:00
I02449,U0294,C096,completed,0.466,1.0,,2026-03-24T00:00:00
I02450,U0294,C057,completed,0.789,1.0,0.785,2026-03-24T02:00:00
I02451,U0294,C025,quiz_passed,0.853,1.0,0.736,2026-03-24T04:00:00
I02452,U0294,C048,quiz_passed,0.833,1.0,0.806,2026-03-24T06:00:00
I02453,U0294,C029,disliked,0.223,0.14,,2026-03-24T08:00:00
I02454,U0294,C011,completed,0.502,1.0,,2026-03-24T10:00:00
I02455,U0294,C001,quiz_passed,0.856,1.0,0.805,2026-03-24T12:00:00
I02456,U0294,C076,quiz_passed,0.775,1.0,0.785,2026-03-24T14:00:00
I02457,U0295,C096,completed,0.743,1.0,0.575,2026-03-24T16:00:00
I02458,U0295,C073,quiz_passed,0.878,1.0,0.779,2026-03-24T18:00:00
I02459,U0295,C096,completed,0.475,1.0,,2026-03-24T20:00:00
I02460,U0295,C050,completed,0.485,1.0,,2026-03-24T22:00:00
I02461,U0295,C092,completed,0.526,1.0,,2026-03-25T00:00:00
I02462,U0295,C097,quiz_passed,0.835,1.0,0.771,2026-03-25T02:00:00
I02463,U0295,C028,quiz_passed,0.817,1.0,0.752,2026-03-25T04:00:00
I02464,U0296,C095,viewed,0.264,0.07,,2026-03-25T06:00:00
I02465,U0296,C066,completed,0.469,1.0,,2026-03-25T08:00:00
I02466,U0296,C018,completed,0.766,1.0,0.653,2026-03-25T10:00:00
I02467,U0296,C015,completed,0.747,1.0,0.664,2026-03-25T12:00:00
I02468,U0296,C091,quiz_passed,0.745,1.0,0.619,2026-03-25T14:00:00
I02469,U0296,C045,completed,0.751,1.0,0.492,2026-03-25T16:00:00
I02470,U0296,C025,completed,0.741,1.0,0.69,2026-03-25T18:00:00
I02471,U0296,C051,quiz_passed,0.761,1.0,0.683,2026-03-25T20:00:00
I02472,U0296,C028,quiz_passed,0.767,1.0,0.608,2026-03-25T22:00:00
I02473,U0296,C081,viewed,0.341,0.31,0.205,2026-03-26T00:00:00
I02474,U0296,C050,viewed,0.41,0.34,0.443,2026-03-26T02:00:00
I02475,U0296,C082,completed,0.829,1.0,0.675,2026-03-26T04:00:00
I02476,U0296,C073,disliked,0.31,0.06,0.43,2026-03-26T06:00:00
I02477,U0296,C067,viewed,0.145,0.022,,2026-03-26T08:00:00
I02478,U0297,C029,quiz_passed,0.859,1.0,0.851,2026-03-26T10:00:00
I02479,U0297,C043,quiz_passed,0.466,0.35,0.605,2026-03-26T12:00:00
I02480,U0297,C065,quiz_passed,0.512,0.39,0.705,2026-03-26T14:00:00
I02481,U0297,C095,disliked,0.348,0.02,0.521,2026-03-26T16:00:00
I02482,U0297,C046,completed,0.468,1.0,,2026-03-26T18:00:00
I02483,U0297,C088,quiz_passed,0.83,1.0,0.832,2026-03-26T20:00:00
I02484,U0297,C013,completed,0.864,1.0,0.768,2026-03-26T22:00:00
I02485,U0297,C081,quiz_passed,0.826,1.0,0.725,2026-03-27T00:00:00
I02486,U0297,C046,completed,0.783,1.0,0.58,2026-03-27T02:00:00
I02487,U0297,C011,completed,0.47,1.0,,2026-03-27T04:00:00
I02488,U0297,C090,viewed,0.293,0.044,,2026-03-27T06:00:00
I02489,U0297,C045,quiz_passed,0.852,1.0,0.749,2026-03-27T08:00:00
I02490,U0297,C025,completed,0.474,1.0,,2026-03-27T10:00:00
I02491,U0297,C016,completed,0.486,1.0,,2026-03-27T12:00:00
I02492,U0298,C092,quiz_passed,0.801,1.0,0.74,2026-03-27T14:00:00
I02493,U0298,C002,quiz_passed,0.854,1.0,0.799,2026-03-27T16:00:00
I02494,U0299,C047,viewed,0.316,0.43,,2026-03-27T18:00:00
I02495,U0299,C008,quiz_passed,0.784,1.0,0.669,2026-03-27T20:00:00
I02496,U0299,C067,completed,0.567,1.0,,2026-03-27T22:00:00
I02497,U0299,C058,completed,0.485,1.0,,2026-03-28T00:00:00
I02498,U0299,C072,quiz_passed,0.728,1.0,0.622,2026-03-28T02:00:00
I02499,U0299,C030,completed,0.749,1.0,0.575,2026-03-28T04:00:00
I02500,U0299,C016,disliked,0.261,0.02,0.417,2026-03-28T06:00:00
I02501,U0299,C006,completed,0.464,1.0,,2026-03-28T08:00:00
I02502,U0299,C008,completed,0.554,1.0,,2026-03-28T10:00:00
