interaction_id,user_id,content_id,event,score,completion_rate,quiz_score,timestamp
I04788,U0399,C081,completed,0.528,1.0,,2025-10-27T18:32:48.734599
I04789,U0399,C066,completed,0.812,1.0,0.707,2025-10-27T16:34:56.043069
I04790,U0400,C067,quiz_passed,0.869,1.0,0.806,2025-09-29T07:26:31.209809
I04791,U0400,C016,viewed,0.485,0.33,0.547,2025-09-30T06:22:07.108512
I04792,U0400,C006,completed,0.803,1.0,0.774,2025-09-30T18:22:13.535568
I04793,U0400,C067,quiz_passed,0.841,1.0,0.774,2025-09-30T21:27:53.507808
I04794,U0400,C051,quiz_passed,0.821,1.0,0.781,2025-10-01T18:50:03.848681
I04795,U0400,C046,disliked,0.33,0.16,0.222,2025-10-02T04:56:38.097618
I04796,U0400,C051,quiz_passed,0.817,1.0,0.716,2025-10-02T08:04:52.801435
I04797,U0400,C098,quiz_passed,0.815,1.0,0.681,2025-10-03T09:23:31.892735
I04798,U0400,C081,viewed,0.493,0.57,0.363,2025-10-04T01:03:27.207957
I04799,U0400,C015,quiz_passed,0.798,1.0,0.738,2025-10-04T07:49:07.069857
I04800,U0400,C016,viewed,0.217,0.093,,2025-10-05T00:24:55.539923
I04801,U0400,C030,completed,0.493,1.0,,2025-10-04T18:02:30.298059
I04802,U0401,C095,completed,0.686,1.0,0.52,2025-09-16T06:25:47.318142
I04803,U0401,C025,completed,0.475,1.0,,2025-09-16T21:28:23.831387
I04804,U0401,C095,completed,0.703,1.0,0.424,2025-09-17T12:42:38.052180
I04805,U0401,C099,completed,0.485,1.0,,2025-09-18T05:49:16.407254
I04806,U0401,C088,completed,0.498,1.0,,2025-09-17T20:01:51.350936
I04807,U0401,C064,completed,0.771,1.0,0.619,2025-09-19T06:30:13.820181
I04808,U0401,C096,completed,0.567,1.0,,2025-09-19T01:19:31.899167
I04809,U0402,C095,completed,0.473,1.0,,2025-10-16T22:10:17.707547
I04810,U0402,C076,completed,0.535,1.0,,2025-10-16T20:59:46.008849
I04811,U0402,C044,quiz_passed,0.801,1.0,0.7,2025-10-17T12:28:19.116523
I04812,U0402,C091,quiz_passed,0.78,1.0,0.704,2025-10-18T05:30:28.099893
I04813,U0402,C005,viewed,0.277,0.42,,2025-10-18T18:06:58.971416
I04814,U0402,C090,completed,0.562,1.0,,2025-10-18T21:45:29.437918
I04815,U0402,C017,viewed,0.248,0.099,,2025-10-19T15:22:57.829273
I04816,U0402,C030,viewed,0.298,0.088,,2025-10-20T04:22:29.505593
I04817,U0402,C053,completed,0.868,1.0,0.769,2025-10-21T01:39:45.314570
I04818,U0402,C048,viewed,0.3,0.063,,2025-10-20T22:03:41.552215
I04819,U0402,C015,quiz_passed,0.791,1.0,0.751,2025-10-21T08:33:18.165816
I04820,U0403,C057,viewed,0.549,0.5,0.442,2025-10-01T22:11:26.526849
I04821,U0403,C028,completed,0.546,1.0,,2025-10-01T11:20:56.267437
I04822,U0403,C096,viewed,0.351,0.44,,2025-10-02T01:19:39.294395
I04823,U0403,C025,completed,0.529,1.0,,2025-10-03T06:53:56.777868
I04824,U0403,C042,quiz_passed,0.823,1.0,0.64,2025-10-03T06:37:22.659417
I04825,U0403,C095,viewed,0.294,0.051,,2025-10-03T11:46:48.238806
I04826,U0403,C067,completed,0.539,1.0,,2025-10-04T03:28:01.734418
I04827,U0403,C096,viewed,0.23,0.076,,2025-10-05T07:30:52.296426
I04828,U0403,C054,completed,0.799,1.0,0.623,2025-10-05T08:27:43.808002
I04829,U0403,C095,viewed,0.108,0.068,,2025-10-05T11:35:38.548619
I04830,U0403,C053,quiz_passed,0.8,1.0,0.665,2025-10-06T02:24:42.589337
I04831,U0404,C095,viewed,0.133,0.081,,2025-10-15T17:49:29.522717
I04832,U0404,C053,completed,0.489,1.0,,2025-10-16T05:16:38.743149
I04833,U0404,C050,disliked,0.158,0.13,,2025-10-16T14:53:50.518719
I04834,U0404,C066,quiz_passed,0.798,1.0,0.662,2025-10-17T07:36:41.133971
I04835,U0404,C081,completed,0.764,1.0,0.51,2025-10-17T12:11:15.720531
I04836,U0404,C028,quiz_passed,0.808,1.0,0.681,2025-10-17T23:09:07.532209
I04837,U0404,C074,completed,0.58,1.0,,2025-10-18T17:45:32.839901
I04838,U0404,C073,disliked,0.274,0.1,0.371,2025-10-19T14:52:19.148633
I04839,U0404,C011,quiz_passed,0.772,1.0,0.621,2025-10-19T17:26:03.603055
I04840,U0404,C006,disliked,0.26,0.04,0.432,2025-10-20T15:01:18.682398
I04841,U0405,C063,completed,0.535,1.0,,2025-09-18T07:03:51.862669
I04842,U0405,C073,completed,0.894,1.0,0.871,2025-09-18T18:08:42.446184
I04843,U0405,C073,quiz_passed,0.847,1.0,0.815,2025-09-19T02:02:38.495278
I04844,U0405,C037,disliked,0.139,0.05,,2025-09-19T16:18:09.193901
I04845,U0405,C096,completed,0.517,1.0,,2025-09-20T07:50:08.481915
I04846,U0405,C048,viewed,0.249,0.27,,2025-09-21T07:01:53.663971
I04847,U0405,C018,quiz_passed,0.817,1.0,0.825,2025-09-21T07:55:58.995128
I04848,U0405,C089,quiz_passed,0.784,1.0,0.717,2025-09-21T22:05:00.660516
I04849,U0405,C041,quiz_passed,0.78,1.0,0.74,2025-09-21T22:43:15.259249
I04850,U0405,C050,completed,0.557,1.0,,2025-09-22T18:03:50.057054
I04851,U0405,C003,viewed,0.326,0.39,,2025-09-23T19:41:38.124517
I04852,U0405,C001,completed,0.479,1.0,,2025-09-24T05:26:42.996253
I04853,U0406,C076,quiz_passed,0.837,1.0,0.727,2025-09-29T11:03:05.196469
I04854,U0406,C048,completed,0.539,1.0,,2025-09-30T08:36:06.683559
I04855,U0406,C044,completed,0.461,1.0,,2025-09-30T12:19:04.152082
I04856,U0406,C001,quiz_passed,0.86,1.0,0.805,2025-10-01T08:36:34.541029
I04857,U0406,C063,quiz_passed,0.853,1.0,0.765,2025-10-01T12:18:58.379352
I04858,U0406,C004,completed,0.529,1.0,,2025-10-02T10:30:13.433247
I04859,U0406,C082,quiz_passed,0.797,1.0,0.773,2025-10-02T13:14:20.810240
I04860,U0406,C046,viewed,0.197,0.059,,2025-10-03T03:42:24.091538
I04861,U0406,C089,quiz_passed,0.767,1.0,0.612,2025-10-04T05:57:48.185239
I04862,U0406,C046,completed,0.669,1.0,0.428,2025-10-03T23:06:47.330545
I04863,U0406,C075,completed,0.522,1.0,,2025-10-05T01:19:55.419276
I04864,U0406,C081,completed,0.492,1.0,,2025-10-05T16:06:56.574457
I04865,U0406,C071,completed,0.493,1.0,,2025-10-05T15:36:43.417059
I04866,U0406,C035,viewed,0.32,0.41,,2025-10-06T11:34:44.241005
I04867,U0407,C095,viewed,0.408,0.37,0.448,2025-09-21T23:07:49.665159
I04868,U0407,C048,quiz_passed,0.779,1.0,0.743,2025-09-21T23:12:20.948178
I04869,U0407,C067,viewed,0.172,0.048,,2025-09-22T14:56:21.772319
I04870,U0407,C095,completed,0.764,1.0,0.68,2025-09-22T21:49:19.766855
I04871,U0407,C098,completed,0.836,1.0,0.663,2025-09-24T03:41:39.702522
I04872,U0407,C017,quiz_passed,0.875,1.0,0.738,2025-09-24T09:50:59.145127
I04873,U0407,C062,completed,0.571,1.0,,2025-09-24T09:12:45.762147
I04874,U0407,C061,completed,0.471,1.0,,2025-09-25T14:41:03.333106
I04875,U0408,C048,completed,0.54,1.0,,2025-09-08T03:14:04.289442
I04876,U0408,C053,viewed,0.413,0.31,0.453,2025-09-07T21:30:33.683274
I04877,U0408,C095,viewed,0.195,0.019,,2025-09-08T20:58:13.485688
I04878,U0408,C042,viewed,0.213,0.095,,2025-09-09T10:51:28.257408
I04879,U0408,C043,quiz_passed,0.794,1.0,0.727,2025-09-09T17:02:52.497499
I04880,U0408,C053,quiz_passed,0.882,1.0,0.805,2025-09-10T07:08:45.730030
I04881,U0408,C028,viewed,0.248,0.077,,2025-09-11T04:06:00.293745
I04882,U0408,C090,completed,0.783,1.0,0.585,2025-09-11T02:13:30.022259
I04883,U0409,C088,quiz_passed,0.812,1.0,0.838,2025-10-20T01:50:45.764885
I04884,U0409,C054,quiz_passed,0.519,0.38,0.617,2025-10-21T07:58:11.183403
I04885,U0409,C061,completed,0.862,1.0,0.873,2025-10-21T04:23:42.995697
I04886,U0409,C095,completed,0.562,1.0,,2025-10-22T03:11:40.070676
I04887,U0409,C066,quiz_passed,0.845,1.0,0.881,2025-10-21T23:05:48.605456
I04888,U0409,C074,completed,0.542,1.0,,2025-10-22T18:46:06.482643
I04889,U0409,C065,completed,0.495,1.0,,2025-10-22T21:12:58.877222
I04890,U0409,C046,completed,0.55,1.0,,2025-10-24T00:11:21.493795
I04891,U0409,C030,completed,0.477,1.0,,2025-10-24T00:25:30.109316
I04892,U0409,C050,quiz_passed,0.864,1.0,0.864,2025-10-24T17:48:31.396359
I04893,U0409,C005,quiz_passed,0.835,1.0,0.739,2025-10-25T05:07:40.070813
I04894,U0409,C048,completed,0.478,1.0,,2025-10-25T17:22:15.229004
I04895,U0409,C048,completed,0.522,1.0,,2025-10-26T15:11:28.310355
I04896,U0409,C067,completed,0.531,1.0,,2025-10-26T18:28:49.559728
I04897,U0410,C054,viewed,0.188,0.054,,2025-09-17T15:24:32.431026
I04898,U0410,C018,completed,0.578,1.0,,2025-09-17T20:27:14.731762
I04899,U0410,C073,viewed,0.554,0.59,0.357,2025-09-18T09:07:31.674446
I04900,U0410,C029,completed,0.562,1.0,,2025-09-18T22:02:09.318894
I04901,U0410,C096,viewed,0.371,0.57,,2025-09-19T00:07:13.326117
I04902,U0410,C057,completed,0.786,1.0,0.576,2025-09-20T02:51:44.227234
I04903,U0410,C057,viewed,0.48,0.62,0.38,2025-09-20T15:04:01.013256
I04904,U0410,C016,completed,0.504,1.0,,2025-09-21T03:18:30.910512
I04905,U0410,C092,viewed,0.21,0.34,,2025-09-21T19:24:23.997659
I04906,U0411,C065,viewed,0.247,0.29,,2025-10-17T11:32:10.909686
I04907,U0411,C053,viewed,0.197,0.3,,2025-10-17T14:44:16.160041
I04908,U0411,C095,completed,0.71,1.0,0.55,2025-10-18T07:07:46.784376
I04909,U0411,C002,completed,0.54,1.0,,2025-10-19T08:45:11.457487
I04910,U0411,C067,completed,0.508,1.0,,2025-10-19T00:22:48.053387
I04911,U0411,C029,quiz_passed,0.784,1.0,0.786,2025-10-19T15:48:35.100099
I04912,U0411,C001,completed,0.841,1.0,0.805,2025-10-20T02:12:15.236440
I04913,U0411,C065,completed,0.556,1.0,,2025-10-20T19:22:13.684957
I04914,U0411,C042,completed,0.795,1.0,0.734,2025-10-22T00:00:56.061273
I04915,U0411,C013,completed,0.554,1.0,,2025-10-22T08:43:18.231171
I04916,U0412,C066,quiz_passed,0.896,1.0,0.882,2025-10-15T16:20:47.421696
I04917,U0412,C095,quiz_passed,0.833,1.0,0.79,2025-10-16T03:26:15.413284
I04918,U0412,C064,completed,0.861,1.0,0.859,2025-10-16T13:57:43.365932
I04919,U0412,C050,quiz_passed,0.88,1.0,0.854,2025-10-17T12:41:21.866295
I04920,U0412,C054,completed,0.472,1.0,,2025-10-17T09:40:18.004277
I04921,U0412,C025,quiz_passed,0.912,1.0,0.86,2025-10-18T00:50:07.771099
I04922,U0412,C046,completed,0.773,1.0,0.652,2025-10-18T23:35:26.940193
I04923,U0412,C075,quiz_passed,0.783,1.0,0.788,2025-10-19T11:22:04.219676
I04924,U0412,C053,completed,0.489,1.0,,2025-10-19T18:42:48.368738
I04925,U0412,C009,completed,0.573,1.0,,2025-10-19T20:07:31.071491
I04926,U0412,C046,quiz_passed,0.838,1.0,0.647,2025-10-20T13:02:11.230733
I04927,U0412,C017,quiz_passed,0.864,1.0,0.872,2025-10-21T01:17:22.636960
I04928,U0412,C013,completed,0.517,1.0,,2025-10-21T08:23:57.002779
I04929,U0412,C050,quiz_passed,0.91,1.0,0.881,2025-10-22T08:07:53.848740
I04930,U0413,C095,viewed,0.285,0.076,,2025-09-23T09:01:17.991132
I04931,U0413,C003,completed,0.517,1.0,,2025-09-24T00:21:19.406711
I04932,U0413,C099,viewed,0.254,0.21,,2025-09-24T19:31:39.752465
I04933,U0413,C044,completed,0.55,1.0,,2025-09-25T06:08:13.018582
I04934,U0413,C071,viewed,0.298,0.094,,2025-09-25T17:36:47.734738
I04935,U0413,C096,viewed,0.363,0.63,,2025-09-26T04:45:52.489492
I04936,U0413,C071,viewed,0.328,0.39,,2025-09-26T17:44:40.851660
I04937,U0413,C066,completed,0.522,1.0,,2025-09-26T23:07:09.301191
I04938,U0413,C046,completed,0.693,1.0,0.526,2025-09-28T00:05:45.765047
I04939,U0413,C010,quiz_passed,0.734,1.0,0.684,2025-09-27T23:49:05.444059
I04940,U0413,C017,quiz_passed,0.751,1.0,0.706,2025-09-28T23:34:06.961443
I04941,U0413,C076,completed,0.834,1.0,0.791,2025-09-29T05:51:01.035988
I04942,U0414,C066,completed,0.756,1.0,0.589,2025-09-03T14:27:22.766192
I04943,U0414,C017,quiz_passed,0.745,1.0,0.607,2025-09-04T01:17:37.702350
I04944,U0414,C092,disliked,0.253,0.05,0.382,2025-09-04T03:06:30.393530
I04945,U0414,C067,quiz_passed,0.826,1.0,0.662,2025-09-05T13:59:33.100878
I04946,U0414,C071,quiz_passed,0.733,1.0,0.622,2025-09-05T04:04:04.292325
I04947,U0414,C017,viewed,0.308,0.5,,2025-09-05T16:02:30.186724
I04948,U0414,C066,viewed,0.219,0.012,,2025-09-06T05:32:39.304905
I04949,U0414,C082,completed,0.47,1.0,,2025-09-06T20:38:31.463003
I04950,U0414,C076,viewed,0.395,0.23,0.417,2025-09-07T07:35:10.112746
I04951,U0414,C005,viewed,0.276,0.3,,2025-09-08T13:57:50.488220
I04952,U0414,C049,completed,0.571,1.0,,2025-09-08T06:46:03.128290
I04953,U0415,C053,quiz_passed,0.733,1.0,0.624,2025-10-19T11:25:44.252100
I04954,U0415,C091,completed,0.777,1.0,0.587,2025-10-19T03:36:59.590926
I04955,U0415,C073,quiz_passed,0.803,1.0,0.662,2025-10-19T17:29:33.774294
I04956,U0415,C099,viewed,0.148,0.05,,2025-10-20T20:49:43.517987
I04957,U0415,C071,completed,0.737,1.0,0.585,2025-10-20T15:49:20.169456
I04958,U0415,C054,completed,0.78,1.0,0.567,2025-10-21T17:42:12.549251
I04959,U0415,C015,completed,0.806,1.0,0.574,2025-10-21T15:57:25.098924
I04960,U0415,C044,completed,0.562,1.0,,2025-10-22T03:33:54.622769
I04961,U0415,C047,disliked,0.09,0.05,,2025-10-23T01:19:57.388195
I04962,U0415,C064,completed,0.818,1.0,0.677,2025-10-23T03:07:10.058365
I04963,U0415,C015,quiz_passed,0.751,1.0,0.6,2025-10-24T08:14:04.678354
I04964,U0415,C053,completed,0.502,1.0,,2025-10-25T02:18:10.742288
I04965,U0415,C030,completed,0.556,1.0,,2025-10-24T16:37:32.096094
I04966,U0416,C050,completed,0.487,1.0,,2025-10-04T06:01:02.730042
I04967,U0416,C002,viewed,0.247,0.05,,2025-10-04T12:06:34.220318
I04968,U0416,C057,completed,0.549,1.0,,2025-10-05T13:25:27.279055
I04969,U0416,C098,viewed,0.468,0.53,0.269,2025-10-05T08:15:52.214694
I04970,U0416,C095,viewed,0.142,0.2,,2025-10-06T10:52:52.395250
I04971,U0416,C048,viewed,0.101,0.095,,2025-10-06T21:47:35.021849
I04972,U0416,C015,viewed,0.141,0.088,,2025-10-07T08:04:52.799834
I04973,U0416,C029,completed,0.52,1.0,,2025-10-07T08:12:57.923329
I04974,U0416,C013,completed,0.735,1.0,0.429,2025-10-07T23:12:26.093478
I04975,U0416,C044,viewed,0.243,0.095,,2025-10-09T02:49:00.339275
I04976,U0416,C071,completed,0.546,1.0,,2025-10-08T15:31:44.234453
I04977,U0416,C002,quiz_passed,0.835,1.0,0.668,2025-10-09T20:54:23.649224
I04978,U0416,C030,completed,0.784,1.0,0.659,2025-10-09T23:56:25.190494
I04979,U0417,C003,completed,0.549,1.0,,2025-09-16T10:15:42.243137
I04980,U0417,C065,quiz_passed,0.829,1.0,0.844,2025-09-17T04:22:53.704980
I04981,U0417,C071,completed,0.88,1.0,0.852,2025-09-17T14:33:25.420594
I04982,U0417,C042,completed,0.489,1.0,,2025-09-18T11:40:44.115170
I04983,U0417,C082,quiz_passed,0.816,1.0,0.802,2025-09-18T12:33:56.478009
I04984,U0417,C046,quiz_passed,0.713,1.0,0.624,2025-09-19T13:15:11.678173
I04985,U0417,C001,quiz_passed,0.489,0.45,0.612,2025-09-19T15:08:47.665155
I04986,U0417,C042,completed,0.486,1.0,,2025-09-20T06:48:58.822810
I04987,U0417,C045,completed,0.842,1.0,0.713,2025-09-20T10:24:50.621963
I04988,U0417,C003,quiz_passed,0.626,0.53,0.677,2025-09-21T15:21:40.257702
I04989,U0417,C076,completed,0.815,1.0,0.86,2025-09-21T13:58:04.232791
I04990,U0417,C030,quiz_passed,0.866,1.0,0.83,2025-09-22T11:38:27.181208
I04991,U0417,C057,quiz_passed,0.811,1.0,0.851,2025-09-23T07:36:10.770926
I04992,U0417,C081,viewed,0.409,0.23,0.554,2025-09-22T23:19:50.361596
I04993,U0418,C057,quiz_passed,0.831,1.0,0.673,2025-09-05T12:58:51.886944
I04994,U0418,C073,viewed,0.111,0.082,,2025-09-05T18:14:25.580670
I04995,U0418,C011,viewed,0.296,0.011,,2025-09-06T07:15:11.651514
I04996,U0418,C001,completed,0.549,1.0,,2025-09-07T02:28:26.597343
I04997,U0418,C092,completed,0.714,1.0,0.621,2025-09-07T04:27:01.031194
I04998,U0418,C049,completed,0.512,1.0,,2025-09-07T18:04:37.319536
I04999,U0418,C042,completed,0.461,1.0,,2025-09-08T15:34:57.626497
I05000,U0418,C092,quiz_passed,0.823,1.0,0.658,2025-09-08T14:47:21.949724
I05001,U0418,C054,completed,0.771,1.0,0.563,2025-09-09T19:02:54.717493
I05002,U0418,C074,completed,0.648,1.0,0.454,2025-09-09T18:30:19.782446
I05003,U0418,C048,completed,0.549,1.0,,2025-09-10T14:40:23.380601
I05004,U0418,C066,completed,0.58,1.0,,2025-09-10T12:50:38.984111
I05005,U0418,C067,viewed,0.573,0.62,0.43,2025-09-11T13:48:49.820155
I05006,U0418,C005,viewed,0.362,0.21,0.246,2025-09-11T21:06:23.882126
I05007,U0419,C099,viewed,0.199,0.098,,2025-09-02T04:00:55.347183
I05008,U0419,C016,quiz_passed,0.86,1.0,0.799,2025-09-02T07:08:22.935235
I05009,U0419,C015,quiz_passed,0.786,1.0,0.715,2025-09-03T05:19:05.898187
I05010,U0419,C035,completed,0.82,1.0,0.768,2025-09-03T05:56:17.084369
I05011,U0419,C046,viewed,0.218,0.094,,2025-09-03T05:54:07.702823
I05012,U0419,C074,completed,0.574,1.0,,2025-09-04T07:27:10.999759
I05013,U0419,C025,completed,0.789,1.0,0.791,2025-09-04T17:56:00.033307
I05014,U0419,C075,completed,0.55,1.0,,2025-09-05T08:14:46.043362
I05015,U0419,C047,quiz_passed,0.792,1.0,0.796,2025-09-05T11:28:43.255266
I05016,U0420,C099,quiz_passed,0.779,1.0,0.689,2025-09-01T18:23:04.569043
I05017,U0420,C098,completed,0.838,1.0,0.756,2025-09-02T16:44:07.105838
I05018,U0420,C054,completed,0.493,1.0,,2025-09-03T14:14:30.003360
I05019,U0420,C063,quiz_passed,0.811,1.0,0.823,2025-09-04T01:54:56.483092
I05020,U0420,C099,quiz_passed,0.784,1.0,0.789,2025-09-04T06:02:06.485046
I05021,U0420,C036,completed,0.542,1.0,,2025-09-04T06:15:32.924439
I05022,U0420,C062,completed,0.47,1.0,,2025-09-05T10:39:12.498419
I05023,U0420,C082,disliked,0.078,0.04,,2025-09-05T12:24:48.062441
I05024,U0420,C088,quiz_passed,0.837,1.0,0.832,2025-09-06T13:37:53.957539
I05025,U0420,C016,completed,0.878,1.0,0.863,2025-09-07T03:12:17.306069
I05026,U0420,C002,completed,0.885,1.0,0.817,2025-09-07T08:13:18.313706
I05027,U0420,C064,completed,0.841,1.0,0.818,2025-09-07T11:32:10.718237
I05028,U0420,C029,completed,0.523,1.0,,2025-09-07T19:21:23.667580
I05029,U0420,C070,quiz_passed,0.771,1.0,0.744,2025-09-08T13:21:44.155412
I05030,U0421,C030,completed,0.881,1.0,0.875,2025-10-26T21:01:08.497389
I05031,U0421,C042,completed,0.515,1.0,,2025-10-27T00:42:54.498536
I05032,U0421,C016,quiz_passed,0.921,1.0,0.869,2025-10-27T11:59:08.304677
I05033,U0421,C090,viewed,0.298,0.005,,2025-10-28T01:27:54.025006
I05034,U0421,C006,quiz_passed,0.875,1.0,0.879,2025-10-28T09:46:49.273384
I05035,U0421,C044,completed,0.53,1.0,,2025-10-28T16:36:11.922471
I05036,U0421,C099,completed,0.53,1.0,,2025-10-29T23:25:50.112986
I05037,U0421,C015,quiz_passed,0.812,1.0,0.83,2025-10-30T00:08:38.408798
I05038,U0421,C044,completed,0.835,1.0,0.785,2025-10-30T16:59:39.617385
I05039,U0421,C028,completed,0.857,1.0,0.841,2025-10-30T19:23:57.639367
I05040,U0421,C046,completed,0.553,1.0,,2025-10-31T09:22:29.249098
I05041,U0421,C074,completed,0.515,1.0,,2025-10-31T13:01:01.945545
I05042,U0421,C054,completed,0.473,1.0,,2025-11-01T12:54:35.050974
I05043,U0422,C050,quiz_passed,0.79,1.0,0.762,2025-10-27T14:11:53.049986
I05044,U0422,C005,completed,0.729,1.0,0.569,2025-10-28T18:55:14.783224
I05045,U0422,C049,viewed,0.149,0.037,,2025-10-29T03:14:14.748657
I05046,U0422,C076,completed,0.753,1.0,0.727,2025-10-29T23:08:57.715140
I05047,U0422,C063,quiz_passed,0.831,1.0,0.812,2025-10-30T09:34:05.918224
I05048,U0422,C073,quiz_passed,0.825,1.0,0.762,2025-10-30T20:32:34.317332
I05049,U0422,C062,completed,0.492,1.0,,2025-10-31T10:47:20.058222
I05050,U0422,C010,completed,0.541,1.0,,2025-10-31T20:52:55.081158
I05051,U0422,C071,viewed,0.2,0.091,,2025-10-31T17:10:14.800989
I05052,U0422,C062,completed,0.541,1.0,,2025-11-01T16:05:15.381473
I05053,U0422,C011,quiz_passed,0.783,1.0,0.764,2025-11-02T12:17:24.533818
I05054,U0422,C050,quiz_passed,0.841,1.0,0.726,2025-11-02T04:05:00.700886
I05055,U0422,C074,quiz_passed,0.804,1.0,0.671,2025-11-03T11:42:32.162297
I05056,U0422,C017,completed,0.804,1.0,0.743,2025-11-03T02:07:53.668043
I05057,U0423,C098,viewed,0.455,0.51,0.25,2025-10-13T10:19:28.829935
I05058,U0423,C098,viewed,0.353,0.48,0.235,2025-10-13T14:16:56.717176
I05059,U0423,C050,completed,0.569,1.0,,2025-10-14T14:26:14.197105
I05060,U0423,C003,completed,0.523,1.0,,2025-10-14T12:25:13.965252
I05061,U0423,C098,viewed,0.287,0.012,,2025-10-15T11:16:28.637539
I05062,U0423,C011,completed,0.579,1.0,,2025-10-16T01:18:00.852684
I05063,U0423,C097,completed,0.548,1.0,,2025-10-15T23:04:20.259971
I05064,U0423,C044,disliked,0.179,0.02,0.215,2025-10-17T03:03:43.862394
I05065,U0423,C048,quiz_passed,0.747,1.0,0.66,2025-10-17T10:40:42.576466
I05066,U0423,C003,viewed,0.151,0.05,,2025-10-18T01:12:21.235151
I05067,U0423,C098,disliked,0.164,0.13,,2025-10-18T14:41:57.878878
I05068,U0423,C063,completed,0.812,1.0,0.595,2025-10-18T10:13:55.971633
I05069,U0423,C053,completed,0.486,1.0,,2025-10-18T23:26:16.998390
I05070,U0423,C017,quiz_passed,0.776,1.0,0.645,2025-10-19T17:49:10.863213
I05071,U0424,C071,disliked,0.138,0.04,,2025-09-04T22:15:56.191805
I05072,U0424,C067,completed,0.857,1.0,0.751,2025-09-05T14:37:19.381201
I05073,U0424,C005,quiz_passed,0.809,1.0,0.64,2025-09-05T11:54:57.830784
I05074,U0424,C046,completed,0.751,1.0,0.47,2025-09-05T23:54:35.675873
I05075,U0424,C090,disliked,0.302,0.03,0.438,2025-09-06T14:20:17.301510
I05076,U0424,C001,completed,0.494,1.0,,2025-09-06T20:17:51.284388
I05077,U0424,C001,completed,0.562,1.0,,2025-09-07T23:41:41.514120
I05078,U0425,C001,quiz_passed,0.855,1.0,0.886,2025-10-13T20:29:27.175209
I05079,U0425,C043,completed,0.535,1.0,,2025-10-14T05:55:03.909218
I05080,U0425,C073,quiz_passed,0.817,1.0,0.826,2025-10-14T08:46:30.740290
I05081,U0425,C066,quiz_passed,0.889,1.0,0.872,2025-10-14T17:28:31.326379
I05082,U0425,C075,viewed,0.432,0.33,0.465,2025-10-15T11:19:58.506731
I05083,U0425,C042,quiz_passed,0.824,1.0,0.824,2025-10-15T14:55:50.108032
I05084,U0425,C053,completed,0.905,1.0,0.818,2025-10-16T06:56:12.631776
I05085,U0425,C010,quiz_passed,0.863,1.0,0.74,2025-10-17T09:28:42.124749
I05086,U0425,C002,quiz_passed,0.884,1.0,0.873,2025-10-17T16:23:34.205366
I05087,U0425,C043,quiz_passed,0.795,1.0,0.83,2025-10-17T15:10:46.575717
I05088,U0426,C099,completed,0.559,1.0,,2025-10-18T14:18:16.106992
I05089,U0426,C096,disliked,0.155,0.09,,2025-10-18T09:00:26.661640
I05090,U0426,C095,viewed,0.181,0.006,,2025-10-19T13:41:50.315651
I05091,U0426,C061,quiz_passed,0.779,1.0,0.748,2025-10-19T09:39:11.379478
I05092,U0426,C095,completed,0.474,1.0,,2025-10-19T23:24:54.498462
I05093,U0426,C044,quiz_passed,0.781,1.0,0.662,2025-10-21T02:07:28.200760
I05094,U0426,C013,completed,0.718,1.0,0.582,2025-10-21T07:20:04.827590
I05095,U0426,C082,viewed,0.14,0.084,,2025-10-21T22:51:06.009447
I05096,U0426,C074,viewed,0.237,0.053,,2025-10-22T14:08:13.074726
I05097,U0426,C057,completed,0.538,1.0,,2025-10-23T01:43:29.927100
I05098,U0426,C061,viewed,0.159,0.062,,2025-10-23T16:53:13.136742
I05099,U0426,C046,disliked,0.137,0.12,,2025-10-24T02:14:39.325152
I05100,U0426,C016,quiz_passed,0.8,1.0,0.77,2025-10-24T00:43:00.056185
I05101,U0426,C096,completed,0.503,1.0,,2025-10-24T15:45:35.508749
I05102,U0427,C082,completed,0.537,1.0,,2025-10-11T12:45:15.338635
I05103,U0427,C061,quiz_passed,0.78,1.0,0.697,2025-10-12T03:00:40.295152
I05104,U0427,C081,viewed,0.124,0.044,,2025-10-12T13:55:03.955259
I05105,U0427,C002,completed,0.832,1.0,0.661,2025-10-13T11:11:00.541037
I05106,U0427,C006,completed,0.807,1.0,0.686,2025-10-13T17:12:56.644555
I05107,U0427,C073,quiz_passed,0.738,1.0,0.681,2025-10-14T07:36:31.144683
I05108,U0427,C081,completed,0.648,1.0,0.456,2025-10-14T07:32:31.874096
I05109,U0427,C074,viewed,0.205,0.037,,2025-10-14T17:06:52.232666
I05110,U0427,C006,viewed,0.275,0.51,,2025-10-15T11:22:05.128067
I05111,U0428,C047,quiz_passed,0.83,1.0,0.837,2025-09-07T16:35:34.271889
I05112,U0428,C042,quiz_passed,0.85,1.0,0.847,2025-09-08T10:03:20.606273
I05113,U0428,C067,quiz_passed,0.814,1.0,0.866,2025-09-08T21:16:02.128850
I05114,U0428,C098,completed,0.764,1.0,0.712,2025-09-08T23:28:19.389976
I05115,U0428,C073,completed,0.892,1.0,0.84,2025-09-09T12:33:28.266319
I05116,U0428,C095,completed,0.466,1.0,,2025-09-10T17:42:10.432988
I05117,U0428,C050,completed,0.863,1.0,0.871,2025-09-11T01:30:37.395718
I05118,U0428,C081,quiz_passed,0.823,1.0,0.728,2025-09-11T09:41:18.705476
I05119,U0428,C048,completed,0.544,1.0,,2025-09-12T04:21:36.061594
